1363,2.43,0.26
1364,2.43,0.32
1365,2.43,0.38
1366,2.43,0.43
1367,2.43,0.5
1368,2.43,0.58
1369,1.73,0.68
1370,1.74,0.01
1371,1.74,0.09
1372,1.74,0.11
1373,1.74,0.2
1374,1.74,0.27
1375,1.74,0.3
1376,1.74,0.36
1377,1.74,0.42
1378,1.74,0.47
1379,1.66,0.58
1380,1.66,0.0
1381,1.66,0.07
1382,1.66,0.12
1383,1.66,0.19
1384,1.66,0.24
1385,1.66,0.3
1386,1.66,0.37
1387,1.66,0.43
1388,1.66,0.48
1389,1.77,0.61
1390,1.75,0.0
1391,1.75,0.11
1392,1.75,0.12
1393,1.75,0.18
1394,1.75,0.26
1395,1.75,0.33
1396,1.75,0.36
1397,1.75,0.39
1398,1.75,0.45
1399,1.7,0.56
1400,1.73,0.01
1401,1.73,0.14
1402,1.73,0.15
1403,1.73,0.29
1404,1.73,0.37
1405,1.73,0.49
1406,1.73,0.61
1407,1.73,0.69
1408,1.73,0.78
1409,2.21,0.9
1410,2.21,0.02
1411,2.21,0.18
1412,2.21,0.22
1413,2.21,0.35
1414,2.21,0.43
1415,2.21,0.53
1416,2.21,0.63
1417,2.21,0.76
1418,2.21,0.83
1419,2.72,0.98
1420,2.7,0.0
1421,2.7,0.14
1422,2.7,0.19
1423,2.7,0.32
1424,2.7,0.43
1425,2.7,0.56
1426,2.7,0.65
1427,2.7,0.75
1428,2.7,0.86
1429,2.99,0.98
1430,3.01,0.02
1431,3.01,0.22
1432,3.01,0.32
1433,3.01,0.47
1434,3.01,0.64
1435,3.01,0.79
1436,3.01,0.96
1437,3.01,1.11
1438,3.01,1.25
1439,3.77,1.45
1440,3.78,0.04
1441,3.78,0.17
1442,3.78,0.24
1443,3.78,0.41
1444,3.78,0.53
1445,3.78,0.75
1446,3.78,0.9
1447,3.78,1.04
1448,3.78,1.17
1449,4.04,1.38
1450,4.04,0.02
1451,4.04,0.26
1452,4.04,0.36
1453,4.04,0.63
1454,4.04,0.77
1455,4.04,1.04
1456,4.04,1.15
1457,4.04,1.44
1458,4.04,1.58
1459,4.62,1.91
1460,4.64,0.02
1461,4.64,0.34
1462,4.64,0.45
1463,4.64,0.68
1464,4.64,0.85
1465,4.64,1.09
1466,4.64,1.25
1467,4.64,1.48
1468,4.64,1.67
1469,5.15,1.92
1470,5.16,0.03
1471,5.16,0.32
1472,5.16,0.44
1473,5.16,0.75
1474,5.16,0.94
1475,5.16,1.25
1476,5.16,1.45
1477,5.16,1.72
1478,5.16,1.94
1479,6.21,2.34
1480,6.22,0.02
1481,6.22,0.37
1482,6.22,0.53
1483,6.22,0.8
1484,6.22,1.07
1485,6.22,1.34
1486,6.22,1.61
1487,6.22,1.88
1488,6.22,2.11
1489,6.79,2.47
1490,6.77,0.04
1491,6.77,0.42
1492,6.77,0.58
1493,6.77,0.97
1494,6.77,1.18
1495,6.77,1.51
1496,6.77,1.77
1497,6.77,2.04
1498,6.77,2.24
1499,7.32,2.65
1500,7.33,0.01
1501,7.33,0.38
1502,7.33,0.53
1503,7.33,0.83
1504,7.33,1.12
1505,7.33,1.42
1506,7.33,1.69
1507,7.33,1.94
1508,7.33,2.17
1509,7.28,2.56
1510,7.27,0.01
1511,7.27,0.39
1512,7.27,0.56
1513,7.27,0.92
1514,7.27,1.16
1515,7.27,1.54
1516,7.27,1.78
1517,7.27,2.05
1518,7.27,2.25
1519,7.03,2.62
1520,7.05,0.04
1521,7.05,0.38
1522,7.05,0.52
1523,7.05,0.84
1524,7.05,1.09
1525,7.05,1.41
1526,7.05,1.65
1527,7.05,1.92
1528,7.05,2.12
1529,6.78,2.46
1530,6.76,0.03
1531,6.76,0.42
1532,6.76,0.58
1533,6.76,0.9
1534,6.76,1.14
1535,6.76,1.43
1536,6.76,1.66
1537,6.76,1.85
1538,6.76,2.02
1539,6.37,2.32
1540,6.35,0.01
1541,6.35,0.35
1542,6.35,0.47
1543,6.35,0.77
1544,6.35,0.92
1545,6.35,1.17
1546,6.35,1.39
1547,6.35,1.63
1548,6.35,1.81
1549,5.64,2.12
1550,5.65,0.02
1551,5.65,0.35
1552,5.65,0.44
1553,5.65,0.66
1554,5.65,0.87
1555,5.65,1.09
1556,5.65,1.26
1557,5.65,1.43
1558,5.65,1.61
1559,5.04,1.92
1560,5.03,0.03
1561,5.03,0.3
1562,5.03,0.39
1563,5.03,0.65
1564,5.03,0.75
1565,5.03,0.98
1566,5.03,1.18
1567,5.03,1.35
1568,5.03,1.47
1569,4.15,1.69
1570,4.14,0.01
1571,4.14,0.23
1572,4.14,0.32
1573,4.14,0.5
1574,4.14,0.62
1575,4.14,0.77
1576,4.14,0.87
1577,4.14,1.01
1578,4.14,1.13
1579,3.6,1.33
1580,3.61,0.02
1581,3.61,0.19
1582,3.61,0.22
1583,3.61,0.35
1584,3.61,0.43
1585,3.61,0.61
1586,3.61,0.75
1587,3.61,0.88
1588,3.61,1.0
1589,2.9,1.1
1590,2.89,0.01
1591,2.89,0.16
1592,2.89,0.23
1593,2.89,0.35
1594,2.89,0.4
1595,2.89,0.5
1596,2.89,0.61
1597,2.89,0.73
1598,2.89,0.8
1599,2.39,0.95
1600,2.4,0.01
1601,2.4,0.05
1602,2.4,0.07
1603,2.4,0.2
1604,2.4,0.26
1605,2.4,0.28
1606,2.4,0.33
1607,2.4,0.42
1608,2.4,0.45
1609,1.83,0.56
1610,1.8,0.0
1611,1.8,0.15
1612,1.8,0.16
1613,1.8,0.21
1614,1.8,0.29
1615,1.8,0.33
1616,1.8,0.38
1617,1.8,0.44
1618,1.8,0.47
1619,1.7,0.55
1620,1.7,0.0
1621,1.7,0.08
1622,1.7,0.11
1623,1.7,0.15
1624,1.7,0.22
1625,1.7,0.26
1626,1.7,0.32
1627,1.7,0.36
1628,1.7,0.41
1629,1.68,0.52
1630,1.69,0.0
1631,1.69,0.09
1632,1.69,0.11
1633,1.69,0.17
1634,1.69,0.26
1635,1.69,0.33
1636,1.69,0.36
1637,1.69,0.46
1638,1.69,0.51
1639,1.81,0.59
1640,1.81,0.01
1641,1.81,0.18
1642,1.81,0.2
1643,1.81,0.31
1644,1.81,0.36
1645,1.81,0.47
1646,1.81,0.56
1647,1.81,0.58
1648,1.81,0.67
1649,2.12,0.82
1650,2.12,0.0
1651,2.12,0.12
1652,2.12,0.16
1653,2.12,0.26
1654,2.12,0.34
1655,2.12,0.44
1656,2.12,0.54
1657,2.12,0.62
1658,2.12,0.68
1659,2.73,0.83
1660,2.75,0.02
1661,2.75,0.16
1662,2.75,0.19
1663,2.75,0.34
1664,2.75,0.45
1665,2.75,0.64
1666,2.75,0.79
1667,2.75,0.9
1668,2.75,1.0
1669,3.06,1.22
1670,3.06,0.03
1671,3.06,0.19
1672,3.06,0.25
1673,3.06,0.43
1674,3.06,0.62
1675,3.06,0.81
1676,3.06,0.95
1677,3.06,1.06
1678,3.06,1.22
1679,3.58,1.46
1680,3.58,0.01
1681,3.58,0.26
1682,3.58,0.35
1683,3.58,0.56
1684,3.58,0.68
1685,3.58,0.89
1686,3.58,1.02
1687,3.58,1.18
1688,3.58,1.28
1689,4.04,1.45
1690,4.04,0.02
1691,4.04,0.24
1692,4.04,0.35
1693,4.04,0.63
1694,4.04,0.78
1695,4.04,1.03
1696,4.04,1.19
1697,4.04,1.42
1698,4.04,1.55
1699,4.66,1.88
1700,4.68,0.02
1701,4.68,0.36
1702,4.68,0.46
1703,4.68,0.71
1704,4.68,0.89
1705,4.68,1.15
1706,4.68,1.3
1707,4.68,1.55
1708,4.68,1.7
1709,5.27,2.05
1710,5.27,0.04
1711,5.27,0.41
1712,5.27,0.5
1713,5.27,0.79
1714,5.27,1.02
1715,5.27,1.28
1716,5.27,1.5
1717,5.27,1.75
1718,5.27,1.95
1719,6.1,2.32
1720,6.09,0.02
1721,6.09,0.39
1722,6.09,0.49
1723,6.09,0.8
1724,6.09,1.03
1725,6.09,1.36
1726,6.09,1.65
1727,6.09,1.92
1728,6.09,2.16
1729,6.67,2.59
1730,6.69,0.02
1731,6.69,0.48
1732,6.69,0.64
1733,6.69,1.03
1734,6.69,1.32
1735,6.69,1.7
1736,6.69,2.01
1737,6.69,2.29
1738,6.69,2.53
1739,7.27,2.91
1740,7.28,0.03
1741,7.28,0.44
1742,7.28,0.6
1743,7.28,0.93
1744,7.28,1.21
1745,7.28,1.51
1746,7.28,1.77
1747,7.28,2.06
1748,7.28,2.31
1749,7.32,2.71
1750,7.31,0.04
1751,7.31,0.4
1752,7.31,0.58
1753,7.31,0.92
1754,7.31,1.16
1755,7.31,1.5
1756,7.31,1.78
1757,7.31,2.08
1758,7.31,2.26
1759,7.16,2.64
1760,7.17,0.03
1761,7.17,0.41
1762,7.17,0.54
1763,7.17,0.86
1764,7.17,1.13
1765,7.17,1.51
1766,7.17,1.79
1767,7.17,2.08
1768,7.17,2.33
1769,6.91,2.69
1770,6.89,0.03
1771,6.89,0.34
1772,6.89,0.48
1773,6.89,0.79
1774,6.89,0.98
1775,6.89,1.24
1776,6.89,1.44
1777,6.89,1.67
1778,6.89,1.91
1779,6.37,2.21
1780,6.38,0.03
1781,6.38,0.36
1782,6.38,0.47
1783,6.38,0.75
1784,6.38,1.0
1785,6.38,1.24
1786,6.38,1.43
1787,6.38,1.59
1788,6.38,1.74
1789,5.51,2.08
1790,5.47,0.02
1791,5.47,0.34
1792,5.47,0.45
1793,5.47,0.71
1794,5.47,0.9
1795,5.47,1.15
1796,5.47,1.28
1797,5.47,1.49
1798,5.47,1.62
1799,4.74,1.83
1800,4.75,0.02
1801,4.75,0.3
1802,4.75,0.39
1803,4.75,0.6
1804,4.75,0.74
1805,4.75,0.9
1806,4.75,1.05
1807,4.75,1.23
1808,4.75,1.35
1809,4.31,1.58
1810,4.32,0.03
1811,4.32,0.16
1812,4.32,0.2
1813,4.32,0.32
1814,4.32,0.42
1815,4.32,0.54
1816,4.32,0.71
1817,4.32,0.84
1818,4.32,0.94
1819,3.41,1.13
1820,3.41,0.01
1821,3.41,0.17
1822,3.41,0.21
1823,3.41,0.33
1824,3.41,0.45
1825,3.41,0.52
1826,3.41,0.59
1827,3.41,0.68
1828,3.41,0.77
1829,2.85,0.86
1830,2.82,0.0
1831,2.82,0.19
1832,2.82,0.22
1833,2.82,0.37
1834,2.82,0.43
1835,2.82,0.56
1836,2.82,0.62
1837,2.82,0.76
1838,2.82,0.8
1839,2.41,0.89
1840,2.42,0.01
1841,2.42,0.13
1842,2.42,0.18
1843,2.42,0.3
1844,2.42,0.38
1845,2.42,0.46
1846,2.42,0.54
1847,2.42,0.6
1848,2.42,0.67
1849,1.97,0.76
1850,1.98,0.01
1851,1.98,0.08
1852,1.98,0.14
1853,1.98,0.21
1854,1.98,0.27
1855,1.98,0.3
1856,1.98,0.34
1857,1.98,0.37
1858,1.98,0.44
1859,1.69,0.52
1860,1.67,0.01
1861,1.67,0.1
1862,1.67,0.13
1863,1.67,0.23
1864,1.67,0.26
1865,1.67,0.34
1866,1.67,0.42
1867,1.67,0.53
1868,1.67,0.63
1869,1.69,0.71
1870,1.69,0.02
1871,1.69,0.11
1872,1.69,0.14
1873,1.69,0.23
1874,1.69,0.3
1875,1.69,0.4
1876,1.69,0.46
1877,1.69,0.52
1878,1.69,0.6
1879,1.87,0.7
1880,1.86,0.01
1881,1.86,0.1
1882,1.86,0.12
1883,1.86,0.19
1884,1.86,0.23
1885,1.86,0.35
1886,1.86,0.43
1887,1.86,0.51
1888,1.86,0.57
1889,2.28,0.71
1890,2.3,0.03
1891,2.3,0.15
1892,2.3,0.22
1893,2.3,0.29
1894,2.3,0.39
1895,2.3,0.44
1896,2.3,0.51
1897,2.3,0.61
1898,2.3,0.71
1899,2.5,0.85
1900,2.5,0.01
1901,2.5,0.18
1902,2.5,0.26
1903,2.5,0.39
1904,2.5,0.52
1905,2.5,0.58
1906,2.5,0.72
1907,2.5,0.81
1908,2.5,0.96
1909,3.21,1.17
1910,3.21,0.0
1911,3.21,0.19
1912,3.21,0.24
1913,3.21,0.42
1914,3.21,0.55
1915,3.21,0.69
1916,3.21,0.83
1917,3.21,1.01
1918,3.21,1.19
1919,3.43,1.39
1920,3.44,0.02
1921,3.44,0.17
1922,3.44,0.28
1923,3.44,0.43
1924,3.44,0.61
1925,3.44,0.76
1926,3.44,0.96
1927,3.44,1.13
1928,3.44,1.26
1929,3.96,1.47
1930,3.95,0.02
1931,3.95,0.26
1932,3.95,0.36
1933,3.95,0.56
1934,3.95,0.71
1935,3.95,0.92
1936,3.95,1.13
1937,3.95,1.27
1938,3.95,1.42
1939,4.49,1.59
1940,4.5,0.03
1941,4.5,0.31
1942,4.5,0.41
1943,4.5,0.65
1944,4.5,0.86
1945,4.5,1.09
1946,4.5,1.29
1947,4.5,1.54
1948,4.5,1.73
1949,5.26,2.02
1950,5.27,0.03
1951,5.27,0.28
1952,5.27,0.39
1953,5.27,0.64
1954,5.27,0.91
1955,5.27,1.14
1956,5.27,1.4
1957,5.27,1.63
1958,5.27,1.87
1959,5.8,2.17
1960,5.81,0.03
1961,5.81,0.41
1962,5.81,0.56
1963,5.81,0.79
1964,5.81,1.06
1965,5.81,1.39
1966,5.81,1.61
1967,5.81,1.82
1968,5.81,2.04
1969,6.71,2.43
1970,6.73,0.04
1971,6.73,0.45
1972,6.73,0.59
1973,6.73,0.84
1974,6.73,1.08
1975,6.73,1.39
1976,6.73,1.69
1977,6.73,1.96
1978,6.73,2.23
1979,7.26,2.6
1980,7.25,0.04
1981,7.25,0.44
1982,7.25,0.58
1983,7.25,0.91
1984,7.25,1.18
1985,7.25,1.55
1986,7.25,1.8
1987,7.25,2.14
1988,7.25,2.38
1989,7.37,2.75
1990,7.36,0.03
1991,7.36,0.46
1992,7.36,0.63
1993,7.36,1.01
1994,7.36,1.28
1995,7.36,1.54
1996,7.36,1.85
1997,7.36,2.11
1998,7.36,2.34
1999,7.11,2.71
2000,7.12,0.04
2001,7.12,0.34
2002,7.12,0.48
2003,7.12,0.8
2004,7.12,1.0
2005,7.12,1.29
2006,7.12,1.52
2007,7.12,1.77
2008,7.12,1.95
2009,6.72,2.29
2010,6.72,0.03
2011,6.72,0.42
2012,6.72,0.52
2013,6.72,0.83
2014,6.72,1.07
2015,6.72,1.32
2016,6.72,1.56
2017,6.72,1.77
2018,6.72,1.93
2019,6.27,2.26
2020,6.27,0.03
2021,6.27,0.33
2022,6.27,0.45
2023,6.27,0.72
2024,6.27,0.93
2025,6.27,1.19
2026,6.27,1.34
2027,6.27,1.54
2028,6.27,1.73
2029,5.77,2.05
2030,5.75,0.02
2031,5.75,0.25
2032,5.75,0.34
2033,5.75,0.6
2034,5.75,0.76
2035,5.75,0.94
2036,5.75,1.1
2037,5.75,1.28
2038,5.75,1.4
2039,4.85,1.7
2040,4.85,0.02
2041,4.85,0.25
2042,4.85,0.35
2043,4.85,0.54
2044,4.85,0.73
2045,4.85,0.95
2046,4.85,1.16
2047,4.85,1.36
2048,4.85,1.47
2049,4.12,1.64
2050,4.12,0.02
2051,4.12,0.21
2052,4.12,0.27
2053,4.12,0.47
2054,4.12,0.66
2055,4.12,0.83
2056,4.12,0.95
2057,4.12,1.09
2058,4.12,1.17
2059,3.48,1.33
2060,3.47,0.02
2061,3.47,0.2
2062,3.47,0.27
2063,3.47,0.38
2064,3.47,0.47
2065,3.47,0.63
2066,3.47,0.69
2067,3.47,0.8
2068,3.47,0.94
2069,2.84,1.05
2070,2.82,0.01
2071,2.82,0.1
2072,2.82,0.16
2073,2.82,0.26
2074,2.82,0.36
2075,2.82,0.49
2076,2.82,0.57
2077,2.82,0.62
2078,2.82,0.7
2079,2.36,0.78
2080,2.36,0.01
2081,2.36,0.12
2082,2.36,0.15
2083,2.36,0.25
2084,2.36,0.33
2085,2.36,0.42
2086,2.36,0.52
2087,2.36,0.59
2088,2.36,0.65
2089,2.04,0.73
2090,2.03,0.0
2091,2.03,0.09
2092,2.03,0.14
2093,2.03,0.25
2094,2.03,0.3
2095,2.03,0.37
2096,2.03,0.43
2097,2.03,0.49
2098,2.03,0.55
2099,1.73,0.66
2100,1.74,0.01
2101,1.74,0.06
2102,1.74,0.09
2103,1.74,0.21
2104,1.74,0.28
2105,1.74,0.38
2106,1.74,0.43
2107,1.74,0.48
2108,1.74,0.52
2109,1.63,0.58
2110,1.63,0.01
2111,1.63,0.12
2112,1.63,0.16
2113,1.63,0.25
2114,1.63,0.33
2115,1.63,0.41
2116,1.63,0.47
2117,1.63,0.6
2118,1.63,0.7
2119,1.87,0.83
2120,1.87,0.02
2121,1.87,0.14
2122,1.87,0.18
2123,1.87,0.3
2124,1.87,0.34
2125,1.87,0.41
2126,1.87,0.51
2127,1.87,0.63
2128,1.87,0.7
2129,2.26,0.81
2130,2.27,0.01
2131,2.27,0.2
2132,2.27,0.24
2133,2.27,0.37
2134,2.27,0.46
2135,2.27,0.6
2136,2.27,0.69
2137,2.27,0.75
2138,2.27,0.82
2139,2.63,0.99
2140,2.62,0.01
2141,2.62,0.12
2142,2.62,0.17
2143,2.62,0.28
2144,2.62,0.39
2145,2.62,0.6
2146,2.62,0.75
2147,2.62,0.91
2148,2.62,1.03
2149,3.15,1.31
2150,3.17,0.03
2151,3.17,0.2
2152,3.17,0.29
2153,3.17,0.46
2154,3.17,0.58
2155,3.17,0.7
2156,3.17,0.85
2157,3.17,0.98
2158,3.17,1.07
2159,3.39,1.26
2160,3.4,0.03
2161,3.4,0.22
2162,3.4,0.27
2163,3.4,0.44
2164,3.4,0.54
2165,3.4,0.67
2166,3.4,0.84
2167,3.4,1.0
2168,3.4,1.15
2169,3.9,1.39
2170,3.89,0.03
2171,3.89,0.27
2172,3.89,0.36
2173,3.89,0.57
2174,3.89,0.75
2175,3.89,0.97
2176,3.89,1.12
2177,3.89,1.3
2178,3.89,1.43
2179,4.49,1.68
2180,4.49,0.02
2181,4.49,0.31
2182,4.49,0.41
2183,4.49,0.67
2184,4.49,0.87
2185,4.49,1.13
2186,4.49,1.35
2187,4.49,1.55
2188,4.49,1.75
2189,5.13,2.04
2190,5.12,0.0
2191,5.12,0.39
2192,5.12,0.54
2193,5.12,0.85
2194,5.12,1.05
2195,5.12,1.32
2196,5.12,1.57
2197,5.12,1.85
2198,5.12,2.05
2199,6.06,2.39
2200,6.11,0.03
2201,6.11,0.45
2202,6.11,0.58
2203,6.11,0.89
2204,6.11,1.12
2205,6.11,1.39
2206,6.11,1.62
2207,6.11,1.9
2208,6.11,2.14
2209,6.72,2.55
2210,6.7,0.03
2211,6.7,0.43
2212,6.7,0.58
2213,6.7,0.93
2214,6.7,1.2
2215,6.7,1.54
2216,6.7,1.78
2217,6.7,2.07
2218,6.7,2.3
2219,7.04,2.63
2220,7.06,0.02
2221,7.06,0.43
2222,7.06,0.58
2223,7.06,0.92
2224,7.06,1.16
2225,7.06,1.49
2226,7.06,1.75
2227,7.06,2.08
2228,7.06,2.28
2229,7.51,2.67
2230,7.49,0.02
2231,7.49,0.41
2232,7.49,0.56
2233,7.49,0.88
2234,7.49,1.07
2235,7.49,1.4
2236,7.49,1.67
2237,7.49,1.96
2238,7.49,2.18
2239,7.08,2.57
2240,7.11,0.03
2241,7.11,0.47
2242,7.11,0.61
2243,7.11,0.96
2244,7.11,1.21
2245,7.11,1.51
2246,7.11,1.76
2247,7.11,2.03
2248,7.11,2.2
2249,6.76,2.55
2250,6.73,0.01
2251,6.73,0.39
2252,6.73,0.51
2253,6.73,0.78
2254,6.73,1.04
2255,6.73,1.4
2256,6.73,1.65
2257,6.73,1.87
2258,6.73,2.08
2259,6.35,2.43
2260,6.34,0.03
2261,6.34,0.38
2262,6.34,0.53
2263,6.34,0.74
2264,6.34,0.94
2265,6.34,1.18
2266,6.34,1.42
2267,6.34,1.67
2268,6.34,1.85
2269,5.68,2.12
2270,5.68,0.02
2271,5.68,0.33
2272,5.68,0.43
2273,5.68,0.68
2274,5.68,0.84
2275,5.68,1.07
2276,5.68,1.19
2277,5.68,1.42
2278,5.68,1.59
2279,4.73,1.82
2280,4.75,0.04
2281,4.75,0.28
2282,4.75,0.39
2283,4.75,0.57
2284,4.75,0.72
2285,4.75,0.93
2286,4.75,1.0
2287,4.75,1.13
2288,4.75,1.27
2289,4.18,1.5
2290,4.16,0.01
2291,4.16,0.23
2292,4.16,0.3
2293,4.16,0.45
2294,4.16,0.58
2295,4.16,0.72
2296,4.16,0.88
2297,4.16,1.02
2298,4.16,1.11
2299,3.64,1.33
2300,3.63,0.01
2301,3.63,0.21
2302,3.63,0.28
2303,3.63,0.4
2304,3.63,0.47
2305,3.63,0.56
2306,3.63,0.66
2307,3.63,0.74
2308,3.63,0.8
2309,2.94,0.93
2310,2.91,0.0
2311,2.91,0.1
2312,2.91,0.17
2313,2.91,0.25
2314,2.91,0.34
2315,2.91,0.47
2316,2.91,0.56
2317,2.91,0.65
2318,2.91,0.74
2319,2.18,0.86
2320,2.18,0.0
2321,2.18,0.08
2322,2.18,0.09
2323,2.18,0.23
2324,2.18,0.27
2325,2.18,0.34
2326,2.18,0.41
2327,2.18,0.45
2328,2.18,0.49
2329,1.81,0.54
2330,1.81,0.01
2331,1.81,0.12
2332,1.81,0.16
2333,1.81,0.21
2334,1.81,0.28
2335,1.81,0.32
2336,1.81,0.39
2337,1.81,0.42
2338,1.81,0.47
2339,1.72,0.56
2340,1.71,0.0
2341,1.71,0.11
2342,1.71,0.13
2343,1.71,0.2
2344,1.71,0.24
2345,1.71,0.31
2346,1.71,0.33
2347,1.71,0.4
2348,1.71,0.44
2349,1.57,0.54
2350,1.6,0.0
2351,1.6,0.12
2352,1.6,0.14
2353,1.6,0.21
2354,1.6,0.27
2355,1.6,0.32
2356,1.6,0.37
2357,1.6,0.43
2358,1.6,0.5
2359,1.86,0.62
2360,1.84,0.01
2361,1.84,0.1
2362,1.84,0.17
2363,1.84,0.27
2364,1.84,0.32
2365,1.84,0.39
2366,1.84,0.49
2367,1.84,0.56
2368,1.84,0.64
2369,2.2,0.74
2370,2.21,0.01
2371,2.21,0.15
2372,2.21,0.19
2373,2.21,0.34
2374,2.21,0.5
2375,2.21,0.62
2376,2.21,0.71
2377,2.21,0.79
2378,2.21,0.89
2379,2.62,1.01
2380,2.63,0.0
2381,2.63,0.13
2382,2.63,0.16
2383,2.63,0.36
2384,2.63,0.47
2385,2.63,0.62
2386,2.63,0.75
2387,2.63,0.88
2388,2.63,1.01
2389,3.17,1.19
2390,3.19,0.01
2391,3.19,0.2
2392,3.19,0.26
2393,3.19,0.35
2394,3.19,0.48
2395,3.19,0.64
2396,3.19,0.76
2397,3.19,0.87
2398,3.19,1.02
2399,3.59,1.2
